time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2023-04-23T00:00:00.0000000Z,2023-04-24T00:00:00.0000000Z,2023-04-23T00:01:00.0270000Z,2023-04-23T23:59:17.9480000Z,1873.8,1882.1,1838.6,1862.2,4767.16777504,6735,1874.1,1848.4,1942.9,1934.8,2104.8
2023-04-24T00:00:00.0000000Z,2023-04-25T00:00:00.0000000Z,2023-04-24T00:00:04.9750000Z,2023-04-24T23:59:29.3980000Z,1861.9,1889.1,1807.0,1841.8,10480.295128560005,13147,1862.2,1874.1,1848.4,1942.9,1934.8
2023-04-25T00:00:00.0000000Z,2023-04-26T00:00:00.0000000Z,2023-04-25T00:00:17.4880000Z,2023-04-25T23:59:49.3290000Z,1842.4,1878.0,1802.6,1866.1,7495.58181785,10109,1841.8,1862.2,1874.1,1848.4,1942.9
2023-04-26T00:00:00.0000000Z,2023-04-27T00:00:00.0000000Z,2023-04-26T00:01:06.1250000Z,2023-04-26T23:59:51.1310000Z,1866.1,1963.2,1787.0,1866.5,15130.683587370002,14455,1866.1,1841.8,1862.2,1874.1,1848.4
2023-04-27T00:00:00.0000000Z,2023-04-28T00:00:00.0000000Z,2023-04-27T00:00:05.4580000Z,2023-04-27T23:59:59.1970000Z,1866.9,1938.6,1862.2,1909.5,11897.6425867,13233,1866.5,1866.1,1841.8,1862.2,1874.1
2023-04-28T00:00:00.0000000Z,2023-04-29T00:00:00.0000000Z,2023-04-28T00:00:08.4630000Z,2023-04-28T23:59:20.4160000Z,1909.4,1924.5,1876.1,1892.3,9161.512373840002,10844,1909.5,1866.5,1866.1,1841.8,1862.2
2023-04-29T00:00:00.0000000Z,2023-04-30T00:00:00.0000000Z,2023-04-29T00:00:35.1130000Z,2023-04-29T23:59:35.7720000Z,1892.9,1918.7,1885.3,1909.2,2504.67787822,4897,1892.3,1909.5,1866.5,1866.1,1841.8
2023-04-30T00:00:00.0000000Z,2023-05-01T00:00:00.0000000Z,2023-04-30T00:00:26.8130000Z,2023-04-30T23:59:56.1070000Z,1909.2,1940.0,1867.9,1868.8,4378.92950174,6620,1909.2,1892.3,1909.5,1866.5,1866.1
2023-05-01T00:00:00.0000000Z,2023-05-02T00:00:00.0000000Z,2023-05-01T00:00:08.8640000Z,2023-05-01T23:56:25.7020000Z,1871.2,1886.5,1806.1,1830.5,23302.235358840004,15718,1868.8,1909.2,1892.3,1909.5,1866.5
2023-05-02T00:00:00.0000000Z,2023-05-03T00:00:00.0000000Z,2023-05-02T00:00:02.9930000Z,2023-05-02T23:59:44.3950000Z,1830.7,1882.1,1822.9,1870.7,7165.036627220003,10029,1830.5,1868.8,1909.2,1892.3,1909.5
2023-05-03T00:00:00.0000000Z,2023-05-04T00:00:00.0000000Z,2023-05-03T00:00:08.7130000Z,2023-05-03T23:59:59.4350000Z,1870.8,1915.9,1843.7,1905.4,8913.408117599998,10994,1870.7,1830.5,1868.8,1909.2,1892.3
2023-05-05T00:00:00.0000000Z,2023-05-06T00:00:00.0000000Z,2023-05-05T00:00:10.1990000Z,2023-05-05T23:59:42.4090000Z,1878.3,2005.5,1876.9,1997.0,19312.35020165,16874,1905.4,1870.7,1830.5,1868.8,1909.2
2023-05-06T00:00:00.0000000Z,2023-05-07T00:00:00.0000000Z,2023-05-06T00:00:04.5810000Z,2023-05-06T23:58:28.4790000Z,1996.7,2020.6,1865.0,1900.8,10981.84132544,10366,1997.0,1905.4,1870.7,1830.5,1868.8
2023-05-07T00:00:00.0000000Z,2023-05-08T00:00:00.0000000Z,2023-05-07T00:00:09.7200000Z,2023-05-07T23:59:43.7510000Z,1900.4,1935.2,1870.9,1873.1,3815.79715553,7914,1900.8,1997.0,1905.4,1870.7,1830.5
2023-05-08T00:00:00.0000000Z,2023-05-09T00:00:00.0000000Z,2023-05-08T00:00:00.3830000Z,2023-05-08T23:59:41.5020000Z,1873.9,1886.7,1800.0,1849.2,20383.20308139,13145,1873.1,1900.8,1997.0,1905.4,1870.7
2023-05-09T00:00:00.0000000Z,2023-05-10T00:00:00.0000000Z,2023-05-09T00:00:19.1930000Z,2023-05-09T23:59:03.5840000Z,1848.8,1862.5,1832.5,1847.7,5552.520594060002,7844,1849.2,1873.1,1900.8,1997.0,1905.4
2023-05-10T00:00:00.0000000Z,2023-05-11T00:00:00.0000000Z,2023-05-10T00:00:02.5640000Z,2023-05-10T23:59:20.5150000Z,1847.9,1900.0,1790.3,1842.7,12002.997050960004,9375,1847.7,1849.2,1873.1,1900.8,1997.0
2023-05-11T00:00:00.0000000Z,2023-05-12T00:00:00.0000000Z,2023-05-11T00:00:10.1850000Z,2023-05-11T23:59:54.6900000Z,1842.5,1843.1,1773.8,1795.7,10773.84647481,8806,1842.7,1847.7,1849.2,1873.1,1900.8
2023-05-12T00:00:00.0000000Z,2023-05-13T00:00:00.0000000Z,2023-05-12T00:00:07.4650000Z,2023-05-12T23:59:54.8660000Z,1796.0,1815.0,1737.4,1808.5,8974.76947224,8138,1795.7,1842.7,1847.7,1849.2,1873.1
2023-05-13T00:00:00.0000000Z,2023-05-14T00:00:00.0000000Z,2023-05-13T00:01:09.6250000Z,2023-05-13T23:59:59.8290000Z,1808.4,1817.8,1787.7,1796.2,2874.01697743,4691,1808.5,1795.7,1842.7,1847.7,1849.2
2023-05-14T00:00:00.0000000Z,2023-05-15T00:00:00.0000000Z,2023-05-14T00:00:05.9120000Z,2023-05-14T23:59:31.6350000Z,1796.2,1824.5,1791.5,1800.2,2408.433011610001,4440,1796.2,1808.5,1795.7,1842.7,1847.7
2023-05-15T00:00:00.0000000Z,2023-05-16T00:00:00.0000000Z,2023-05-15T00:00:16.1280000Z,2023-05-15T23:59:46.0990000Z,1800.2,1847.2,1787.0,1816.4,6992.9115187200005,7231,1800.2,1796.2,1808.5,1795.7,1842.7
2023-05-16T00:00:00.0000000Z,2023-05-17T00:00:00.0000000Z,2023-05-16T00:00:14.6790000Z,2023-05-16T23:59:43.6010000Z,1816.7,1831.4,1797.1,1824.4,4509.17548453,5870,1816.4,1800.2,1796.2,1808.5,1795.7
2023-05-17T00:00:00.0000000Z,2023-05-18T00:00:00.0000000Z,2023-05-17T00:00:19.7450000Z,2023-05-17T23:59:52.3140000Z,1824.6,1836.8,1784.4,1822.4,3055.67314061,5365,1824.4,1816.4,1800.2,1796.2,1808.5
2023-05-18T00:00:00.0000000Z,2023-05-19T00:00:00.0000000Z,2023-05-18T00:00:30.3570000Z,2023-05-18T23:59:27.8100000Z,1822.7,1831.7,1772.9,1800.8,4001.39112482,5451,1822.4,1824.4,1816.4,1800.2,1796.2
2023-05-19T00:00:00.0000000Z,2023-05-20T00:00:00.0000000Z,2023-05-19T00:00:14.1770000Z,2023-05-19T23:59:08.0640000Z,1800.0,1828.6,1797.4,1812.9,3395.52895221,5238,1800.8,1822.4,1824.4,1816.4,1800.2
2023-05-20T00:00:00.0000000Z,2023-05-21T00:00:00.0000000Z,2023-05-20T00:00:02.2450000Z,2023-05-20T23:59:46.0770000Z,1812.8,1829.4,1807.5,1820.2,902.6525682,3219,1812.9,1800.8,1822.4,1824.4,1816.4
2023-05-21T00:00:00.0000000Z,2023-05-22T00:00:00.0000000Z,2023-05-21T00:00:21.4180000Z,2023-05-21T23:59:31.1200000Z,1820.1,1828.4,1798.5,1805.4,1458.6681843599995,3602,1820.2,1812.9,1800.8,1822.4,1824.4
2023-05-22T00:00:00.0000000Z,2023-05-23T00:00:00.0000000Z,2023-05-22T00:00:09.8620000Z,2023-05-22T23:59:18.1470000Z,1805.4,1827.4,1792.2,1817.7,2262.01712288,5045,1805.4,1820.2,1812.9,1800.8,1822.4
2023-05-23T00:00:00.0000000Z,2023-05-24T00:00:00.0000000Z,2023-05-23T00:00:13.2370000Z,2023-05-23T23:59:41.8300000Z,1818.2,1872.0,1816.0,1854.5,4419.96605775,5791,1817.7,1805.4,1820.2,1812.9,1800.8
2023-05-24T00:00:00.0000000Z,2023-05-25T00:00:00.0000000Z,2023-05-24T00:00:18.3480000Z,2023-05-24T23:59:53.0540000Z,1854.6,1854.6,1777.3,1800.0,8099.344023150002,7849,1854.5,1817.7,1805.4,1820.2,1812.9
2023-05-25T00:00:00.0000000Z,2023-05-26T00:00:00.0000000Z,2023-05-25T00:00:33.1690000Z,2023-05-25T23:59:40.2750000Z,1800.1,1818.0,1760.7,1806.0,5465.50267481,6680,1800.0,1854.5,1817.7,1805.4,1820.2
2023-05-26T00:00:00.0000000Z,2023-05-27T00:00:00.0000000Z,2023-05-26T00:00:16.4780000Z,2023-05-26T23:59:41.2080000Z,1806.1,1838.5,1797.1,1828.6,4410.891479519999,5724,1806.0,1800.0,1854.5,1817.7,1805.4
2023-05-27T00:00:00.0000000Z,2023-05-28T00:00:00.0000000Z,2023-05-27T00:00:39.9600000Z,2023-05-27T23:58:59.2760000Z,1829.1,1836.8,1813.3,1831.0,1510.5194669,4036,1828.6,1806.0,1800.0,1854.5,1817.7
2023-05-28T00:00:00.0000000Z,2023-05-29T00:00:00.0000000Z,2023-05-28T00:00:06.0400000Z,2023-05-28T23:59:33.7630000Z,1831.0,1920.2,1824.1,1909.3,5854.274036779998,6706,1831.0,1828.6,1806.0,1800.0,1854.5
2023-05-29T00:00:00.0000000Z,2023-05-30T00:00:00.0000000Z,2023-05-29T00:01:23.5160000Z,2023-05-29T23:56:33.7950000Z,1910.5,1927.5,1875.0,1893.6,5811.787378460001,6264,1909.3,1831.0,1828.6,1806.0,1800.0
2023-05-30T00:00:00.0000000Z,2023-05-31T00:00:00.0000000Z,2023-05-30T00:00:07.2400000Z,2023-05-30T23:59:17.7360000Z,1893.1,1917.1,1882.4,1901.3,5108.71740793,5854,1893.6,1909.3,1831.0,1828.6,1806.0
2023-05-31T00:00:00.0000000Z,2023-06-01T00:00:00.0000000Z,2023-05-31T00:00:08.3300000Z,2023-05-31T23:59:51.6370000Z,1901.0,1907.8,1847.3,1874.0,5318.86952117,6795,1901.3,1893.6,1909.3,1831.0,1828.6
2023-06-01T00:00:00.0000000Z,2023-06-02T00:00:00.0000000Z,2023-06-01T00:00:09.5080000Z,2023-06-01T23:59:48.3830000Z,1874.5,1889.2,1840.1,1862.4,4523.37979008,6195,1874.0,1901.3,1893.6,1909.3,1831.0
2023-06-02T00:00:00.0000000Z,2023-06-03T00:00:00.0000000Z,2023-06-02T00:00:33.3660000Z,2023-06-02T23:59:48.2440000Z,1861.7,1911.0,1848.8,1907.2,8253.952953270003,7238,1862.4,1874.0,1901.3,1893.6,1909.3
2023-06-03T00:00:00.0000000Z,2023-06-04T00:00:00.0000000Z,2023-06-03T00:00:10.0000000Z,2023-06-03T23:58:18.2030000Z,1907.2,1909.0,1882.9,1892.7,2447.9698656499995,4648,1907.2,1862.4,1874.0,1901.3,1893.6
2023-06-05T00:00:00.0000000Z,2023-06-06T00:00:00.0000000Z,2023-06-05T00:00:23.0540000Z,2023-06-05T23:59:46.3110000Z,1889.4,1891.3,1775.7,1810.7,15260.088393770002,11219,1892.7,1907.2,1862.4,1874.0,1901.3
2023-06-06T00:00:00.0000000Z,2023-06-07T00:00:00.0000000Z,2023-06-06T00:01:00.5190000Z,2023-06-06T23:59:58.3460000Z,1811.6,1898.1,1798.8,1884.5,10121.50989481,7129,1810.7,1892.7,1907.2,1862.4,1874.0
2023-06-07T00:00:00.0000000Z,2023-06-08T00:00:00.0000000Z,2023-06-07T00:01:13.4440000Z,2023-06-07T23:59:38.9700000Z,1883.7,1896.7,1821.0,1832.8,5483.70927028,6563,1884.5,1810.7,1892.7,1907.2,1862.4
2023-06-09T00:00:00.0000000Z,2023-06-10T00:00:00.0000000Z,2023-06-09T00:01:35.8940000Z,2023-06-09T23:59:02.9120000Z,1846.4,1855.4,1827.7,1840.6,3815.77468698,5286,1832.8,1884.5,1810.7,1892.7,1907.2
2023-06-10T00:00:00.0000000Z,2023-06-11T00:00:00.0000000Z,2023-06-10T00:00:02.1910000Z,2023-06-10T23:59:54.8860000Z,1840.5,1844.4,1717.2,1752.5,15095.950077510002,8936,1840.6,1832.8,1884.5,1810.7,1892.7
2023-06-11T00:00:00.0000000Z,2023-06-12T00:00:00.0000000Z,2023-06-11T00:00:05.7700000Z,2023-06-11T23:59:44.5120000Z,1752.5,1777.7,1740.0,1753.4,3444.44378373,4685,1752.5,1840.6,1832.8,1884.5,1810.7
2023-06-12T00:00:00.0000000Z,2023-06-13T00:00:00.0000000Z,2023-06-12T00:00:09.6390000Z,2023-06-12T23:59:58.6310000Z,1753.4,1759.1,1720.1,1742.7,6545.89685868,6318,1753.4,1752.5,1840.6,1832.8,1884.5
2023-06-13T00:00:00.0000000Z,2023-06-14T00:00:00.0000000Z,2023-06-13T00:00:12.5210000Z,2023-06-13T23:59:30.2910000Z,1742.9,1767.4,1723.7,1739.4,5661.724084390001,7106,1742.7,1753.4,1752.5,1840.6,1832.8
2023-06-14T00:00:00.0000000Z,2023-06-15T00:00:00.0000000Z,2023-06-14T00:00:16.3330000Z,2023-06-14T23:59:21.2250000Z,1739.7,1749.8,1631.0,1651.0,8708.033025770002,8028,1739.4,1742.7,1753.4,1752.5,1840.6
2023-06-15T00:00:00.0000000Z,2023-06-16T00:00:00.0000000Z,2023-06-15T00:00:25.8770000Z,2023-06-15T23:59:58.1500000Z,1650.1,1678.8,1622.0,1665.2,7775.614034059999,8440,1651.0,1739.4,1742.7,1753.4,1752.5
2023-06-16T00:00:00.0000000Z,2023-06-17T00:00:00.0000000Z,2023-06-16T00:00:04.7280000Z,2023-06-16T23:59:44.7340000Z,1665.3,1727.4,1648.6,1717.0,4763.476656369999,6784,1665.2,1651.0,1739.4,1742.7,1753.4
2023-06-17T00:00:00.0000000Z,2023-06-18T00:00:00.0000000Z,2023-06-17T00:00:15.2270000Z,2023-06-17T23:59:52.0370000Z,1717.2,1770.9,1713.7,1727.1,2888.6431452300008,5210,1717.0,1665.2,1651.0,1739.4,1742.7
2023-06-18T00:00:00.0000000Z,2023-06-19T00:00:00.0000000Z,2023-06-18T00:00:11.2390000Z,2023-06-18T23:59:36.9620000Z,1727.1,1746.4,1713.4,1720.5,1931.54516582,4226,1727.1,1717.0,1665.2,1651.0,1739.4
2023-06-19T00:00:00.0000000Z,2023-06-20T00:00:00.0000000Z,2023-06-19T00:00:09.6990000Z,2023-06-19T23:59:50.9730000Z,1720.4,1750.2,1699.8,1736.8,6298.773785039999,6343,1720.5,1727.1,1717.0,1665.2,1651.0
2023-06-20T00:00:00.0000000Z,2023-06-21T00:00:00.0000000Z,2023-06-20T00:00:40.7020000Z,2023-06-20T23:59:56.5100000Z,1736.7,1796.3,1714.1,1792.4,10440.696905279996,8757,1736.8,1720.5,1727.1,1717.0,1665.2
2023-06-21T00:00:00.0000000Z,2023-06-22T00:00:00.0000000Z,2023-06-21T00:00:09.9140000Z,2023-06-21T23:59:38.8870000Z,1792.8,1900.9,1787.9,1889.8,12248.26082499,9946,1792.4,1736.8,1720.5,1727.1,1717.0
2023-06-22T00:00:00.0000000Z,2023-06-23T00:00:00.0000000Z,2023-06-22T00:00:18.4470000Z,2023-06-22T23:59:59.3860000Z,1889.6,1933.1,1867.4,1872.6,7071.05017445,7845,1889.8,1792.4,1736.8,1720.5,1727.1
2023-06-23T00:00:00.0000000Z,2023-06-24T00:00:00.0000000Z,2023-06-23T00:00:04.5890000Z,2023-06-23T23:59:54.8030000Z,1872.6,1936.2,1861.7,1893.7,8562.201772639999,8535,1872.6,1889.8,1792.4,1736.8,1720.5
2023-06-24T00:00:00.0000000Z,2023-06-25T00:00:00.0000000Z,2023-06-24T00:00:05.7490000Z,2023-06-24T23:59:50.4410000Z,1893.8,1906.6,1866.4,1876.2,2647.51674536,5207,1893.7,1872.6,1889.8,1792.4,1736.8
2023-06-25T00:00:00.0000000Z,2023-06-26T00:00:00.0000000Z,2023-06-25T00:00:11.8180000Z,2023-06-25T23:59:32.5680000Z,1876.5,1930.0,1870.3,1899.9,3683.33431011,5317,1876.2,1893.7,1872.6,1889.8,1792.4
2023-06-26T00:00:00.0000000Z,2023-06-27T00:00:00.0000000Z,2023-06-26T00:00:08.1430000Z,2023-06-26T23:59:48.3620000Z,1899.9,1908.9,1837.7,1859.4,7108.468822750001,8227,1899.9,1876.2,1893.7,1872.6,1889.8
2023-06-27T00:00:00.0000000Z,2023-06-28T00:00:00.0000000Z,2023-06-27T00:00:52.7660000Z,2023-06-27T23:59:21.5630000Z,1859.4,1911.7,1856.5,1890.0,3653.38033459,5077,1859.4,1899.9,1876.2,1893.7,1872.6
2023-06-28T00:00:00.0000000Z,2023-06-29T00:00:00.0000000Z,2023-06-28T00:00:19.7170000Z,2023-06-28T23:59:23.1640000Z,1890.5,1890.5,1816.5,1827.8,3137.22503743,5360,1890.0,1859.4,1899.9,1876.2,1893.7
2023-06-29T00:00:00.0000000Z,2023-06-30T00:00:00.0000000Z,2023-06-29T00:00:04.1580000Z,2023-06-29T23:59:52.9580000Z,1828.0,1879.4,1827.9,1852.1,3212.31287119,5923,1827.8,1890.0,1859.4,1899.9,1876.2
2023-06-30T00:00:00.0000000Z,2023-07-01T00:00:00.0000000Z,2023-06-30T00:01:00.9870000Z,2023-06-30T23:59:46.7720000Z,1851.8,1945.5,1824.6,1933.3,11634.28784518,10504,1852.1,1827.8,1890.0,1859.4,1899.9
2023-07-01T00:00:00.0000000Z,2023-07-02T00:00:00.0000000Z,2023-07-01T00:00:00.8080000Z,2023-07-01T23:59:51.2090000Z,1934.0,1943.8,1908.9,1924.4,3544.4612439200005,5303,1933.3,1852.1,1827.8,1890.0,1859.4
2023-07-02T00:00:00.0000000Z,2023-07-03T00:00:00.0000000Z,2023-07-02T00:00:14.8710000Z,2023-07-02T23:59:57.0140000Z,1924.4,1959.4,1885.9,1937.6,3103.1643397399994,5263,1924.4,1933.3,1852.1,1827.8,1890.0
2023-07-03T00:00:00.0000000Z,2023-07-04T00:00:00.0000000Z,2023-07-03T00:00:01.7290000Z,2023-07-03T23:59:59.4200000Z,1937.6,1976.0,1934.0,1956.0,12430.63540137,11562,1937.6,1924.4,1933.3,1852.1,1827.8
2023-07-04T00:00:00.0000000Z,2023-07-05T00:00:00.0000000Z,2023-07-04T00:00:02.7480000Z,2023-07-04T23:59:25.5530000Z,1955.4,1966.6,1931.8,1936.7,2230.521776510001,5000,1956.0,1937.6,1924.4,1933.3,1852.1
2023-07-06T00:00:00.0000000Z,2023-07-07T00:00:00.0000000Z,2023-07-06T00:00:24.1970000Z,2023-07-06T23:59:51.0650000Z,1910.3,1959.0,1846.6,1847.6,7599.937298170001,8772,1936.7,1956.0,1937.6,1924.4,1933.3
2023-07-07T00:00:00.0000000Z,2023-07-08T00:00:00.0000000Z,2023-07-07T00:00:04.0650000Z,2023-07-07T23:56:46.2710000Z,1845.8,1877.9,1827.9,1870.8,4821.79753404,6845,1847.6,1936.7,1956.0,1937.6,1924.4
2023-07-08T00:00:00.0000000Z,2023-07-09T00:00:00.0000000Z,2023-07-08T00:00:10.1220000Z,2023-07-08T23:59:04.9430000Z,1870.7,1872.0,1843.6,1865.5,1733.3748619,2434,1870.8,1847.6,1936.7,1956.0,1937.6
2023-07-09T00:00:00.0000000Z,2023-07-10T00:00:00.0000000Z,2023-07-09T00:00:49.9140000Z,2023-07-09T23:59:28.8630000Z,1865.8,1879.2,1857.0,1863.5,1728.8744842300002,2328,1865.5,1870.8,1847.6,1936.7,1956.0
2023-07-10T00:00:00.0000000Z,2023-07-11T00:00:00.0000000Z,2023-07-10T00:00:17.7210000Z,2023-07-10T23:59:51.6890000Z,1863.4,1905.6,1848.0,1880.7,3931.633035390001,5095,1863.5,1865.5,1870.8,1847.6,1936.7
2023-07-11T00:00:00.0000000Z,2023-07-12T00:00:00.0000000Z,2023-07-11T00:00:23.9760000Z,2023-07-11T23:59:16.7210000Z,1881.1,1890.9,1863.0,1878.7,1997.07681849,4077,1880.7,1863.5,1865.5,1870.8,1847.6
2023-07-12T00:00:00.0000000Z,2023-07-13T00:00:00.0000000Z,2023-07-12T00:00:06.0750000Z,2023-07-12T23:59:41.0120000Z,1878.7,1901.7,1865.0,1871.7,3705.1318104,5911,1878.7,1880.7,1863.5,1865.5,1870.8
2023-07-13T00:00:00.0000000Z,2023-07-14T00:00:00.0000000Z,2023-07-13T00:00:06.7330000Z,2023-07-13T23:59:41.1460000Z,1871.8,2012.8,1863.1,2004.8,20087.92774043,11462,1871.7,1878.7,1880.7,1863.5,1865.5
2023-07-14T00:00:00.0000000Z,2023-07-15T00:00:00.0000000Z,2023-07-14T00:00:15.6330000Z,2023-07-14T23:59:47.7610000Z,2005.8,2029.5,1899.1,1938.9,11016.77950905,10258,2004.8,1871.7,1878.7,1880.7,1863.5
2023-07-15T00:00:00.0000000Z,2023-07-16T00:00:00.0000000Z,2023-07-15T00:01:11.5250000Z,2023-07-15T23:57:48.9490000Z,1938.3,1947.0,1927.2,1931.5,2409.96524858,4922,1938.9,2004.8,1871.7,1878.7,1880.7
2023-07-16T00:00:00.0000000Z,2023-07-17T00:00:00.0000000Z,2023-07-16T00:00:06.8950000Z,2023-07-16T23:59:26.7720000Z,1931.7,1943.6,1914.6,1923.6,3213.88871713,4977,1931.5,1938.9,2004.8,1871.7,1878.7
2023-07-17T00:00:00.0000000Z,2023-07-18T00:00:00.0000000Z,2023-07-17T00:00:20.5060000Z,2023-07-17T23:59:12.4950000Z,1922.2,1936.6,1874.6,1911.4,6347.52386019,6182,1923.6,1931.5,1938.9,2004.8,1871.7
2023-07-18T00:00:00.0000000Z,2023-07-19T00:00:00.0000000Z,2023-07-18T00:00:16.8290000Z,2023-07-18T23:59:55.2850000Z,1911.4,1917.6,1877.0,1897.7,6692.667177120001,6872,1911.4,1923.6,1931.5,1938.9,2004.8
2023-07-19T00:00:00.0000000Z,2023-07-20T00:00:00.0000000Z,2023-07-19T00:00:05.2920000Z,2023-07-19T23:59:23.1420000Z,1897.6,1921.8,1882.0,1888.7,5510.172667639999,5424,1897.7,1911.4,1923.6,1931.5,1938.9
2023-07-20T00:00:00.0000000Z,2023-07-21T00:00:00.0000000Z,2023-07-20T00:00:12.3570000Z,2023-07-20T23:59:26.4630000Z,1888.6,1929.0,1878.3,1891.5,4579.5422092,6062,1888.7,1897.7,1911.4,1923.6,1931.5
2023-07-21T00:00:00.0000000Z,2023-07-22T00:00:00.0000000Z,2023-07-21T00:00:05.7000000Z,2023-07-21T23:59:59.3200000Z,1891.8,1905.4,1884.9,1892.0,2377.55741427,5155,1891.5,1888.7,1897.7,1911.4,1923.6
2023-07-22T00:00:00.0000000Z,2023-07-23T00:00:00.0000000Z,2023-07-22T00:00:16.1620000Z,2023-07-22T23:59:07.7340000Z,1892.0,1897.5,1853.5,1866.4,2611.75418626,4440,1892.0,1891.5,1888.7,1897.7,1911.4
2023-07-23T00:00:00.0000000Z,2023-07-24T00:00:00.0000000Z,2023-07-23T00:00:05.9210000Z,2023-07-23T23:58:43.1780000Z,1866.6,1904.4,1858.9,1889.4,3023.1830567700003,4153,1866.4,1892.0,1891.5,1888.7,1897.7
2023-07-24T00:00:00.0000000Z,2023-07-25T00:00:00.0000000Z,2023-07-24T00:00:19.4250000Z,2023-07-24T23:58:26.3730000Z,1888.9,1890.8,1833.4,1849.6,12628.79231253,7494,1889.4,1866.4,1892.0,1891.5,1888.7
2023-07-25T00:00:00.0000000Z,2023-07-26T00:00:00.0000000Z,2023-07-25T00:00:03.8590000Z,2023-07-25T23:58:37.7450000Z,1850.0,1866.7,1845.4,1857.5,5503.1691768,5581,1849.6,1889.4,1866.4,1892.0,1891.5
2023-07-26T00:00:00.0000000Z,2023-07-27T00:00:00.0000000Z,2023-07-26T00:01:03.3860000Z,2023-07-26T23:59:33.7800000Z,1857.2,1887.0,1849.1,1872.2,4829.05515019,5412,1857.5,1849.6,1889.4,1866.4,1892.0
2023-07-27T00:00:00.0000000Z,2023-07-28T00:00:00.0000000Z,2023-07-27T00:00:03.9400000Z,2023-07-27T23:59:18.4890000Z,1872.2,1886.2,1854.1,1861.0,3831.1835814800015,4493,1872.2,1857.5,1849.6,1889.4,1866.4
2023-07-28T00:00:00.0000000Z,2023-07-29T00:00:00.0000000Z,2023-07-28T00:00:06.5080000Z,2023-07-28T23:59:57.6650000Z,1861.0,1882.4,1856.0,1874.2,5924.713713169998,4955,1861.0,1872.2,1857.5,1849.6,1889.4
2023-07-29T00:00:00.0000000Z,2023-07-30T00:00:00.0000000Z,2023-07-29T00:00:04.3380000Z,2023-07-29T23:59:55.6690000Z,1874.1,1886.4,1869.4,1880.8,1071.52144308,3161,1874.2,1861.0,1872.2,1857.5,1849.6
2023-07-30T00:00:00.0000000Z,2023-07-31T00:00:00.0000000Z,2023-07-30T00:00:41.4000000Z,2023-07-30T23:59:37.8000000Z,1881.1,1885.2,1849.2,1861.7,3339.9905166300005,3702,1880.8,1874.2,1861.0,1872.2,1857.5
2023-07-31T00:00:00.0000000Z,2023-08-01T00:00:00.0000000Z,2023-07-31T00:00:08.7430000Z,2023-07-31T23:59:53.6040000Z,1861.5,1876.5,1850.5,1856.2,4364.29622174,4118,1861.7,1880.8,1874.2,1861.0,1872.2
2023-08-01T00:00:00.0000000Z,2023-08-02T00:00:00.0000000Z,2023-08-01T00:00:23.4750000Z,2023-08-01T23:59:59.2850000Z,1856.1,1873.9,1813.1,1872.7,9972.40003613,5611,1856.2,1861.7,1880.8,1874.2,1861.0
2023-08-02T00:00:00.0000000Z,2023-08-03T00:00:00.0000000Z,2023-08-02T00:00:05.8300000Z,2023-08-02T23:59:42.6990000Z,1873.4,1878.6,1820.4,1839.1,5894.80632386,4753,1872.7,1856.2,1861.7,1880.8,1874.2
2023-08-03T00:00:00.0000000Z,2023-08-04T00:00:00.0000000Z,2023-08-03T00:00:10.7470000Z,2023-08-03T23:59:40.3020000Z,1838.6,1857.4,1824.9,1834.5,5013.61224414,4665,1839.1,1872.7,1856.2,1861.7,1880.8
2023-08-04T00:00:00.0000000Z,2023-08-05T00:00:00.0000000Z,2023-08-04T00:00:04.6260000Z,2023-08-04T23:59:43.4280000Z,1834.5,1849.3,1812.1,1827.3,2666.144363389999,4427,1834.5,1839.1,1872.7,1856.2,1861.7
2023-08-06T00:00:00.0000000Z,2023-08-07T00:00:00.0000000Z,2023-08-06T00:00:39.8950000Z,2023-08-06T23:59:47.9240000Z,1834.9,1836.6,1823.9,1827.6,1581.0336569799993,5084,1827.3,1834.5,1839.1,1872.7,1856.2
2023-08-07T00:00:00.0000000Z,2023-08-08T00:00:00.0000000Z,2023-08-07T00:00:28.6080000Z,2023-08-07T23:59:40.7800000Z,1827.6,1843.7,1799.2,1827.0,9440.66371602,8638,1827.6,1827.3,1834.5,1839.1,1872.7
2023-08-08T00:00:00.0000000Z,2023-08-09T00:00:00.0000000Z,2023-08-08T00:00:23.3900000Z,2023-08-08T23:59:52.1240000Z,1827.0,1875.5,1823.8,1855.9,10471.86403536,8995,1827.0,1827.6,1827.3,1834.5,1839.1
2023-08-09T00:00:00.0000000Z,2023-08-10T00:00:00.0000000Z,2023-08-09T00:00:09.4400000Z,2023-08-09T23:59:52.7700000Z,1855.9,1870.6,1845.0,1854.2,4076.2743454800006,6461,1855.9,1827.0,1827.6,1827.3,1834.5
2023-08-10T00:00:00.0000000Z,2023-08-11T00:00:00.0000000Z,2023-08-10T00:00:12.9260000Z,2023-08-10T23:59:54.2890000Z,1854.2,1864.4,1844.8,1850.4,2680.92759004,5758,1854.2,1855.9,1827.0,1827.6,1827.3
