time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,lag_1,lag_2,lag_3,lag_4,lag_5
2024-08-09T00:00:00.0000000Z,2024-08-10T00:00:00.0000000Z,2024-08-09T00:00:29.3100000Z,2024-08-09T23:59:42.6130000Z,61733,61740,59571,60853,2201.599967260005,24452,61699.0,55136.0,56053.0,54011.0,58142.0
2024-08-10T00:00:00.0000000Z,2024-08-11T00:00:00.0000000Z,2024-08-10T00:00:16.4430000Z,2024-08-10T23:58:54.5480000Z,60842,61476,60270,60952,1006.7371439100002,16219,60853.0,61699.0,55136.0,56053.0,54011.0
2024-08-12T00:00:00.0000000Z,2024-08-13T00:00:00.0000000Z,2024-08-12T00:00:04.1960000Z,2024-08-12T23:59:53.0670000Z,58718,60700,57681,59362,3332.58346283,35492,60952.0,60853.0,61699.0,55136.0,56053.0
2024-08-13T00:00:00.0000000Z,2024-08-14T00:00:00.0000000Z,2024-08-13T00:00:01.9670000Z,2024-08-13T23:59:51.0230000Z,59361,61600,58455,60617,2780.9248633799984,29146,59362.0,60952.0,60853.0,61699.0,55136.0
2024-08-14T00:00:00.0000000Z,2024-08-15T00:00:00.0000000Z,2024-08-14T00:00:03.9430000Z,2024-08-14T23:59:47.8810000Z,60607,61809,58456,58697,2967.878303720002,31272,60617.0,59362.0,60952.0,60853.0,61699.0
2024-08-15T00:00:00.0000000Z,2024-08-16T00:00:00.0000000Z,2024-08-15T00:00:00.9400000Z,2024-08-15T23:59:49.5340000Z,58694,59851,56138,57557,3181.1070665800007,59198,58697.0,60617.0,59362.0,60952.0,60853.0
2024-08-16T00:00:00.0000000Z,2024-08-17T00:00:00.0000000Z,2024-08-16T00:00:02.2700000Z,2024-08-16T23:59:32.4090000Z,57556,59841,57104,58883,2923.780212149999,43135,57557.0,58697.0,60617.0,59362.0,60952.0
2024-08-17T00:00:00.0000000Z,2024-08-18T00:00:00.0000000Z,2024-08-17T00:00:00.9520000Z,2024-08-17T23:59:52.6650000Z,58883,59704,58828,59487,911.9307632500012,18896,58883.0,57557.0,58697.0,60617.0,59362.0
2024-08-18T00:00:00.0000000Z,2024-08-19T00:00:00.0000000Z,2024-08-18T00:00:01.9070000Z,2024-08-18T23:59:53.6340000Z,59487,60271,58414,58430,1364.5307813399977,26879,59487.0,58883.0,57557.0,58697.0,60617.0
2024-08-19T00:00:00.0000000Z,2024-08-20T00:00:00.0000000Z,2024-08-19T00:00:02.5190000Z,2024-08-19T23:59:26.3150000Z,58440,59631,57844,59497,2037.70352029,38045,58430.0,59487.0,58883.0,57557.0,58697.0
