time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2023-07-27T00:00:00.0000000Z,2023-07-28T00:00:00.0000000Z,2023-07-27T00:00:26.8070000Z,2023-07-27T23:58:44.9990000Z,29353,29563,29081,29219,1321.4574581400002,11881
2023-07-28T00:00:00.0000000Z,2023-07-29T00:00:00.0000000Z,2023-07-28T00:00:04.8330000Z,2023-07-28T23:59:59.0390000Z,29214,29525,29121,29317,1256.21505315,8693
2023-07-29T00:00:00.0000000Z,2023-07-30T00:00:00.0000000Z,2023-07-29T00:00:03.9510000Z,2023-07-29T23:59:43.2670000Z,29316,29404,29251,29360,410.4399535299999,5513
2023-07-30T00:00:00.0000000Z,2023-07-31T00:00:00.0000000Z,2023-07-30T00:00:04.1890000Z,2023-07-30T23:59:46.9640000Z,29360,29446,29034,29279,792.1001937099999,7690
2023-07-31T00:00:00.0000000Z,2023-08-01T00:00:00.0000000Z,2023-07-31T00:00:02.1530000Z,2023-07-31T23:59:28.4230000Z,29279,29511,29115,29231,930.68474078,9032
2023-08-01T00:00:00.0000000Z,2023-08-02T00:00:00.0000000Z,2023-08-01T00:00:27.9780000Z,2023-08-01T23:59:56.2230000Z,29221,29715,28574,29696,2318.65931452,14229
2023-08-02T00:00:00.0000000Z,2023-08-03T00:00:00.0000000Z,2023-08-02T00:00:05.9950000Z,2023-08-02T23:59:47.0100000Z,29697,30025,28929,29164,1998.0807525699995,12572
2023-08-03T00:00:00.0000000Z,2023-08-04T00:00:00.0000000Z,2023-08-03T00:00:21.3750000Z,2023-08-03T23:59:13.7520000Z,29157,29395,28925,29176,1387.07408662,9759
2023-08-04T00:00:00.0000000Z,2023-08-05T00:00:00.0000000Z,2023-08-04T00:00:05.9700000Z,2023-08-04T23:59:51.9670000Z,29175,29306,28784,29077,1457.77962511,10441
2023-08-06T00:00:00.0000000Z,2023-08-07T00:00:00.0000000Z,2023-08-06T00:00:12.3290000Z,2023-08-06T23:59:44.1840000Z,29049,29159,28962,29042,493.3964274500001,7335
2023-08-07T00:00:00.0000000Z,2023-08-08T00:00:00.0000000Z,2023-08-07T00:00:19.6510000Z,2023-08-07T23:59:51.8630000Z,29041,29244,28671,29181,1469.4479285899995,11696
2023-08-08T00:00:00.0000000Z,2023-08-09T00:00:00.0000000Z,2023-08-08T00:00:25.3860000Z,2023-08-08T23:59:49.3640000Z,29186,30210,29107,29764,2601.6392288599995,16660
2023-08-09T00:00:00.0000000Z,2023-08-10T00:00:00.0000000Z,2023-08-09T00:00:40.9700000Z,2023-08-09T23:59:54.4990000Z,29776,30119,29352,29565,1357.36436849,10173
2023-08-10T00:00:00.0000000Z,2023-08-11T00:00:00.0000000Z,2023-08-10T00:00:28.6880000Z,2023-08-10T23:59:21.1270000Z,29565,29703,29294,29423,1100.3795407,8752
2023-08-11T00:00:00.0000000Z,2023-08-12T00:00:00.0000000Z,2023-08-11T00:00:38.9400000Z,2023-08-11T23:59:39.0830000Z,29424,29525,29222,29398,855.1614940799998,8722
2023-08-12T00:00:00.0000000Z,2023-08-13T00:00:00.0000000Z,2023-08-12T00:00:30.8040000Z,2023-08-12T23:59:39.8290000Z,29398,29465,29350,29415,354.79131556,6323
2023-08-13T00:00:00.0000000Z,2023-08-14T00:00:00.0000000Z,2023-08-13T00:00:43.4050000Z,2023-08-13T23:59:06.4760000Z,29415,29443,29254,29284,369.42052466,5100
2023-08-14T00:00:00.0000000Z,2023-08-15T00:00:00.0000000Z,2023-08-14T00:00:10.7100000Z,2023-08-14T23:59:48.6620000Z,29280,29659,29086,29408,1280.93932995,9429
2023-08-15T00:00:00.0000000Z,2023-08-16T00:00:00.0000000Z,2023-08-15T00:00:17.2650000Z,2023-08-15T23:59:47.6420000Z,29408,29455,29060,29172,1086.64516884,9701
2023-08-16T00:00:00.0000000Z,2023-08-17T00:00:00.0000000Z,2023-08-16T00:00:28.2280000Z,2023-08-16T23:59:57.0390000Z,29171,29224,28693,28701,1800.68603012,12742
2023-08-17T00:00:00.0000000Z,2023-08-18T00:00:00.0000000Z,2023-08-17T00:00:16.5010000Z,2023-08-17T23:59:25.8050000Z,28692,28757,26266,26642,5109.8042146900025,30186
2023-08-18T00:00:00.0000000Z,2023-08-19T00:00:00.0000000Z,2023-08-18T00:00:00.9210000Z,2023-08-18T23:59:39.2320000Z,26632,26813,25601,26051,2656.230217129999,16886
2023-08-19T00:00:00.0000000Z,2023-08-20T00:00:00.0000000Z,2023-08-19T00:00:00.4070000Z,2023-08-19T23:59:31.6820000Z,26051,26264,25798,26097,1026.5200903000002,8433
2023-08-20T00:00:00.0000000Z,2023-08-21T00:00:00.0000000Z,2023-08-20T00:00:04.0800000Z,2023-08-20T23:59:49.4990000Z,26097,26297,25979,26192,718.83321195,6010
2023-08-21T00:00:00.0000000Z,2023-08-22T00:00:00.0000000Z,2023-08-21T00:00:14.8820000Z,2023-08-21T23:59:59.7380000Z,26193,26240,25828,26125,1652.1285965199995,9991
2023-08-22T00:00:00.0000000Z,2023-08-23T00:00:00.0000000Z,2023-08-22T00:00:06.4210000Z,2023-08-22T23:59:49.0450000Z,26125,26137,25350,26042,1818.72153015,10438
2023-08-23T00:00:00.0000000Z,2023-08-24T00:00:00.0000000Z,2023-08-23T00:00:23.5130000Z,2023-08-23T23:59:48.9840000Z,26048,26797,25805,26431,2478.49704043,13523
2023-08-24T00:00:00.0000000Z,2023-08-25T00:00:00.0000000Z,2023-08-24T00:00:08.5410000Z,2023-08-24T23:58:50.8760000Z,26429,26562,25852,26168,1559.6744191699995,9936
2023-08-25T00:00:00.0000000Z,2023-08-26T00:00:00.0000000Z,2023-08-25T00:00:00.0050000Z,2023-08-25T23:59:21.8490000Z,26169,26281,25748,26048,2017.1396015699995,13803
2023-08-26T00:00:00.0000000Z,2023-08-27T00:00:00.0000000Z,2023-08-26T00:00:23.3280000Z,2023-08-26T23:59:31.0250000Z,26050,26102,25976,26008,248.97003429,5203
2023-08-27T00:00:00.0000000Z,2023-08-28T00:00:00.0000000Z,2023-08-27T00:00:07.3550000Z,2023-08-27T23:59:03.1280000Z,26007,26168,25962,26090,409.85760252,5055
2023-08-28T00:00:00.0000000Z,2023-08-29T00:00:00.0000000Z,2023-08-28T00:00:06.2320000Z,2023-08-28T23:59:44.8280000Z,26087,26223,25856,26103,1214.4155638400002,11859
2023-08-29T00:00:00.0000000Z,2023-08-30T00:00:00.0000000Z,2023-08-29T00:00:00.4620000Z,2023-08-29T23:59:36.4090000Z,26103,28142,25913,27726,4659.12001998,30361
2023-08-30T00:00:00.0000000Z,2023-08-31T00:00:00.0000000Z,2023-08-30T00:00:43.4530000Z,2023-08-30T23:59:31.0400000Z,27722,27757,27006,27300,2175.23341478,15439
2023-08-31T00:00:00.0000000Z,2023-09-01T00:00:00.0000000Z,2023-08-31T00:00:27.4510000Z,2023-08-31T23:59:36.4660000Z,27302,27537,25683,25932,2896.517873270001,19418
2023-09-01T00:00:00.0000000Z,2023-09-02T00:00:00.0000000Z,2023-09-01T00:00:13.4890000Z,2023-09-01T23:59:50.8040000Z,25927,26134,25333,25798,1998.15241107,17130
2023-09-02T00:00:00.0000000Z,2023-09-03T00:00:00.0000000Z,2023-09-02T00:00:13.8650000Z,2023-09-02T23:59:45.1980000Z,25801,25980,25753,25870,585.4206107299999,7407
2023-09-03T00:00:00.0000000Z,2023-09-04T00:00:00.0000000Z,2023-09-03T00:00:09.0140000Z,2023-09-03T23:59:27.7940000Z,25870,26112,25807,25970,723.8646394699999,7442
2023-09-04T00:00:00.0000000Z,2023-09-05T00:00:00.0000000Z,2023-09-04T00:00:15.3020000Z,2023-09-04T23:59:21.4130000Z,25972,26081,25646,25819,1074.87394947,10242
2023-09-06T00:00:00.0000000Z,2023-09-07T00:00:00.0000000Z,2023-09-06T00:01:00.0690000Z,2023-09-06T23:59:27.2150000Z,25779,26000,25386,25748,1281.62491664,10295
2023-09-07T00:00:00.0000000Z,2023-09-08T00:00:00.0000000Z,2023-09-07T00:00:17.6080000Z,2023-09-07T23:59:17.2320000Z,25750,26417,25600,26245,1716.9264914799994,11563
2023-09-08T00:00:00.0000000Z,2023-09-09T00:00:00.0000000Z,2023-09-08T00:00:00.8150000Z,2023-09-08T23:58:52.5340000Z,26256,26429,25652,25908,1672.968649400001,14161
2023-09-09T00:00:00.0000000Z,2023-09-10T00:00:00.0000000Z,2023-09-09T00:00:01.0120000Z,2023-09-09T23:59:53.1500000Z,25908,25927,25801,25899,451.76876178,6701
2023-09-10T00:00:00.0000000Z,2023-09-11T00:00:00.0000000Z,2023-09-10T00:00:25.1010000Z,2023-09-10T23:58:35.8900000Z,25899,26018,25588,25836,878.8033605999999,7400
2023-09-11T00:00:00.0000000Z,2023-09-12T00:00:00.0000000Z,2023-09-11T00:01:04.0430000Z,2023-09-11T23:59:54.2240000Z,25839,25881,24920,25155,1718.8000453999998,13980
2023-09-12T00:00:00.0000000Z,2023-09-13T00:00:00.0000000Z,2023-09-12T00:00:20.4450000Z,2023-09-12T23:59:52.9300000Z,25157,26527,25129,25844,2590.68383772,16599
2023-09-13T00:00:00.0000000Z,2023-09-14T00:00:00.0000000Z,2023-09-13T00:00:26.7790000Z,2023-09-13T23:59:42.8740000Z,25842,26395,25762,26226,1594.3955545700005,12726
2023-09-14T00:00:00.0000000Z,2023-09-15T00:00:00.0000000Z,2023-09-14T00:00:15.5360000Z,2023-09-14T23:59:56.7440000Z,26229,26849,26143,26529,2110.23903796,15440
2023-09-15T00:00:00.0000000Z,2023-09-16T00:00:00.0000000Z,2023-09-15T00:00:32.9490000Z,2023-09-15T23:59:45.8940000Z,26529,26878,26228,26607,1425.5758654999995,12273
2023-09-16T00:00:00.0000000Z,2023-09-17T00:00:00.0000000Z,2023-09-16T00:00:06.6310000Z,2023-09-16T23:59:36.1270000Z,26609,26767,26459,26571,635.8768805800001,7705
2023-09-17T00:00:00.0000000Z,2023-09-18T00:00:00.0000000Z,2023-09-17T00:00:28.1100000Z,2023-09-17T23:59:20.7440000Z,26571,26618,26414,26535,537.31031842,7157
2023-09-18T00:00:00.0000000Z,2023-09-19T00:00:00.0000000Z,2023-09-18T00:00:10.5790000Z,2023-09-18T23:59:38.3520000Z,26533,27422,26382,26770,2063.1916569500004,13837
2023-09-19T00:00:00.0000000Z,2023-09-20T00:00:00.0000000Z,2023-09-19T00:00:46.8100000Z,2023-09-19T23:59:47.1780000Z,26766,27486,26682,27214,1979.09902779,13553
2023-09-20T00:00:00.0000000Z,2023-09-21T00:00:00.0000000Z,2023-09-20T00:00:05.3820000Z,2023-09-20T23:59:58.8480000Z,27220,27389,26852,27128,2381.37401244,14631
2023-09-21T00:00:00.0000000Z,2023-09-22T00:00:00.0000000Z,2023-09-21T00:00:36.1260000Z,2023-09-21T23:59:26.9740000Z,27124,27177,26376,26563,1678.11181684,13216
2023-09-22T00:00:00.0000000Z,2023-09-23T00:00:00.0000000Z,2023-09-22T00:00:44.2630000Z,2023-09-22T23:59:12.5270000Z,26568,26733,26479,26581,718.08484967,10761
2023-09-23T00:00:00.0000000Z,2023-09-24T00:00:00.0000000Z,2023-09-23T00:00:25.3130000Z,2023-09-23T23:59:56.6920000Z,26577,26634,26519,26583,289.74423727999994,6545
2023-09-24T00:00:00.0000000Z,2023-09-25T00:00:00.0000000Z,2023-09-24T00:00:08.2420000Z,2023-09-24T23:59:38.0250000Z,26582,26730,26148,26248,826.7477169700002,7444
2023-09-25T00:00:00.0000000Z,2023-09-26T00:00:00.0000000Z,2023-09-25T00:00:36.5920000Z,2023-09-25T23:59:50.7220000Z,26215,26436,25977,26297,1379.64544848,13290
2023-09-26T00:00:00.0000000Z,2023-09-27T00:00:00.0000000Z,2023-09-26T00:00:06.1980000Z,2023-09-26T23:59:10.1470000Z,26298,26386,26085,26208,909.7523886800002,9568
2023-09-27T00:00:00.0000000Z,2023-09-28T00:00:00.0000000Z,2023-09-27T00:00:54.4540000Z,2023-09-27T23:59:35.3240000Z,26203,26823,26095,26361,1962.19440521,15501
2023-09-28T00:00:00.0000000Z,2023-09-29T00:00:00.0000000Z,2023-09-28T00:00:02.2340000Z,2023-09-28T23:59:39.7480000Z,26361,27297,26325,27026,2986.76271714,19470
2023-09-29T00:00:00.0000000Z,2023-09-30T00:00:00.0000000Z,2023-09-29T00:00:10.7250000Z,2023-09-29T23:59:59.6760000Z,27029,27235,26682,26911,1631.2366033100004,16202
2023-09-30T00:00:00.0000000Z,2023-10-01T00:00:00.0000000Z,2023-09-30T00:00:05.5580000Z,2023-09-30T23:59:43.8950000Z,26910,27093,26884,26966,550.9737461899998,8589
2023-10-01T00:00:00.0000000Z,2023-10-02T00:00:00.0000000Z,2023-10-01T00:00:05.0930000Z,2023-10-01T23:59:58.4650000Z,26965,28053,26959,27995,1351.02246398,13690
2023-10-02T00:00:00.0000000Z,2023-10-03T00:00:00.0000000Z,2023-10-02T00:00:04.1060000Z,2023-10-02T23:59:59.3580000Z,27995,28592,27333,27507,2636.16387665,26378
2023-10-03T00:00:00.0000000Z,2023-10-04T00:00:00.0000000Z,2023-10-03T00:00:10.2070000Z,2023-10-03T23:59:46.8050000Z,27509,27670,27170,27435,1392.85601247,17923
2023-10-04T00:00:00.0000000Z,2023-10-05T00:00:00.0000000Z,2023-10-04T00:00:07.4540000Z,2023-10-04T23:59:57.6530000Z,27431,27831,27221,27790,1279.5581812299995,11341
2023-10-05T00:00:00.0000000Z,2023-10-06T00:00:00.0000000Z,2023-10-05T00:00:03.3190000Z,2023-10-05T23:59:56.5340000Z,27787,28125,27369,27417,1581.8984025100003,11973
2023-10-07T00:00:00.0000000Z,2023-10-08T00:00:00.0000000Z,2023-10-07T00:00:27.3530000Z,2023-10-07T23:58:57.3370000Z,27945,28034,27864,27971,347.48719978,7121
2023-10-08T00:00:00.0000000Z,2023-10-09T00:00:00.0000000Z,2023-10-08T00:00:08.1270000Z,2023-10-08T23:59:55.4630000Z,27976,28104,27715,27933,566.9856056900002,7774
2023-10-09T00:00:00.0000000Z,2023-10-10T00:00:00.0000000Z,2023-10-09T00:00:25.3070000Z,2023-10-09T23:59:52.3220000Z,27930,27996,27280,27594,1231.8603283799998,18932
2023-10-10T00:00:00.0000000Z,2023-10-11T00:00:00.0000000Z,2023-10-10T00:00:14.5200000Z,2023-10-10T23:59:28.0450000Z,27598,27733,27294,27395,1238.86375139,14522
2023-10-11T00:00:00.0000000Z,2023-10-12T00:00:00.0000000Z,2023-10-11T00:00:19.7230000Z,2023-10-11T23:59:51.9820000Z,27394,27474,26533,26874,2097.80493882,25203
2023-10-12T00:00:00.0000000Z,2023-10-13T00:00:00.0000000Z,2023-10-12T00:00:05.0610000Z,2023-10-12T23:59:29.7470000Z,26870,26933,26545,26756,1132.55367594,14637
2023-10-13T00:00:00.0000000Z,2023-10-14T00:00:00.0000000Z,2023-10-13T00:00:23.7470000Z,2023-10-13T23:59:56.3090000Z,26744,27108,26675,26867,1308.6194151099996,12282
2023-10-14T00:00:00.0000000Z,2023-10-15T00:00:00.0000000Z,2023-10-14T00:00:00.6870000Z,2023-10-14T23:59:00.2570000Z,26867,26981,26800,26855,433.33141287,6368
2023-10-15T00:00:00.0000000Z,2023-10-16T00:00:00.0000000Z,2023-10-15T00:00:49.9040000Z,2023-10-15T23:59:56.3030000Z,26858,27299,26814,27174,771.05342521,6959
2023-10-16T00:00:00.0000000Z,2023-10-17T00:00:00.0000000Z,2023-10-16T00:00:34.8880000Z,2023-10-16T23:59:46.1330000Z,27161,29900,27123,28518,5058.843975399999,30653
2023-10-17T00:00:00.0000000Z,2023-10-18T00:00:00.0000000Z,2023-10-17T00:00:11.6640000Z,2023-10-17T23:59:50.4530000Z,28520,28627,28081,28408,1919.8686705900004,13233
2023-10-18T00:00:00.0000000Z,2023-10-19T00:00:00.0000000Z,2023-10-18T00:00:07.2000000Z,2023-10-18T23:58:22.7510000Z,28408,28984,28156,28328,1455.0478517,12056
2023-10-19T00:00:00.0000000Z,2023-10-20T00:00:00.0000000Z,2023-10-19T00:00:06.1560000Z,2023-10-19T23:59:53.9150000Z,28327,28916,28138,28733,1575.8064555700005,11414
2023-10-20T00:00:00.0000000Z,2023-10-21T00:00:00.0000000Z,2023-10-20T00:00:09.2300000Z,2023-10-20T23:59:38.6920000Z,28734,30233,28595,29688,2794.10266508,16909
2023-10-21T00:00:00.0000000Z,2023-10-22T00:00:00.0000000Z,2023-10-21T00:00:08.2050000Z,2023-10-21T23:59:19.6030000Z,29682,30364,29483,29927,869.5199947599999,9261
2023-10-22T00:00:00.0000000Z,2023-10-23T00:00:00.0000000Z,2023-10-22T00:00:25.8030000Z,2023-10-22T23:59:41.1330000Z,29921,30247,29678,30002,923.85565721,8964
2023-10-23T00:00:00.0000000Z,2023-10-24T00:00:00.0000000Z,2023-10-23T00:00:24.0400000Z,2023-10-23T23:59:55.4540000Z,30007,34283,29898,33074,5176.3896592500005,28344
2023-10-24T00:00:00.0000000Z,2023-10-25T00:00:00.0000000Z,2023-10-24T00:00:05.8790000Z,2023-10-24T23:59:52.9000000Z,33090,35198,32852,33917,5567.92048771,30912
2023-10-25T00:00:00.0000000Z,2023-10-26T00:00:00.0000000Z,2023-10-25T00:00:00.0950000Z,2023-10-25T23:59:37.7930000Z,33928,35138,33686,34498,2506.65825833,17074
2023-10-26T00:00:00.0000000Z,2023-10-27T00:00:00.0000000Z,2023-10-26T00:00:21.9650000Z,2023-10-26T23:59:19.4330000Z,34494,34834,33738,34165,2071.46414543,14670
2023-10-27T00:00:00.0000000Z,2023-10-28T00:00:00.0000000Z,2023-10-27T00:00:10.1060000Z,2023-10-27T23:59:52.1680000Z,34148,34245,33407,33906,2101.79879775,13877
2023-10-28T00:00:00.0000000Z,2023-10-29T00:00:00.0000000Z,2023-10-28T00:00:01.5440000Z,2023-10-28T23:59:45.2350000Z,33902,34506,33878,34091,782.21454627,8590
2023-10-29T00:00:00.0000000Z,2023-10-30T00:00:00.0000000Z,2023-10-29T00:00:02.2280000Z,2023-10-29T23:59:58.4520000Z,34090,34755,33945,34538,971.13966938,8304
2023-10-30T00:00:00.0000000Z,2023-10-31T00:00:00.0000000Z,2023-10-30T00:00:05.7430000Z,2023-10-30T23:59:47.3950000Z,34549,34860,34095,34495,1872.54669818,11583
2023-10-31T00:00:00.0000000Z,2023-11-01T00:00:00.0000000Z,2023-10-31T00:00:13.1480000Z,2023-10-31T23:59:41.5460000Z,34489,34730,34061,34661,1327.1490350399995,9885
2023-11-01T00:00:00.0000000Z,2023-11-02T00:00:00.0000000Z,2023-11-01T00:00:14.1950000Z,2023-11-01T23:59:59.4720000Z,34667,35612,34102,35440,1583.31305748,13700
2023-11-02T00:00:00.0000000Z,2023-11-03T00:00:00.0000000Z,2023-11-02T00:00:01.9300000Z,2023-11-02T23:59:29.3750000Z,35440,35968,34320,34937,1287.44111025,12487
2023-11-03T00:00:00.0000000Z,2023-11-04T00:00:00.0000000Z,2023-11-03T00:00:00.3990000Z,2023-11-03T23:59:24.0920000Z,34947,34947,34132,34727,1055.00348016,13374
2023-11-04T00:00:00.0000000Z,2023-11-05T00:00:00.0000000Z,2023-11-04T00:00:06.9290000Z,2023-11-04T23:59:58.0270000Z,34734,35276,34609,35086,604.1051266399999,7210
2023-11-05T00:00:00.0000000Z,2023-11-06T00:00:00.0000000Z,2023-11-05T00:00:01.3770000Z,2023-11-05T23:59:45.2720000Z,35086,35396,34495,35045,835.2589019300002,7197
2023-11-07T00:00:00.0000000Z,2023-11-08T00:00:00.0000000Z,2023-11-07T00:00:29.5540000Z,2023-11-07T23:59:57.0850000Z,35061,35891,34530,35414,1807.76438402,15435
2023-11-08T00:00:00.0000000Z,2023-11-09T00:00:00.0000000Z,2023-11-08T00:00:00.3770000Z,2023-11-08T23:59:54.2310000Z,35417,36150,35111,35640,1382.1882040599996,12390
2023-11-09T00:00:00.0000000Z,2023-11-10T00:00:00.0000000Z,2023-11-09T00:00:00.0980000Z,2023-11-09T23:59:46.0750000Z,35633,37978,35578,36693,3242.19772636,27099
2023-11-10T00:00:00.0000000Z,2023-11-11T00:00:00.0000000Z,2023-11-10T00:00:12.6560000Z,2023-11-10T23:59:55.0650000Z,36700,37558,36343,37319,1655.62461132,14222
2023-11-11T00:00:00.0000000Z,2023-11-12T00:00:00.0000000Z,2023-11-11T00:00:16.8800000Z,2023-11-11T23:59:36.3050000Z,37350,37422,36673,37152,828.23086268,9414
2023-11-12T00:00:00.0000000Z,2023-11-13T00:00:00.0000000Z,2023-11-12T00:00:13.3520000Z,2023-11-12T23:59:52.9890000Z,37136,37237,36758,37086,578.12438961,6954
2023-11-13T00:00:00.0000000Z,2023-11-14T00:00:00.0000000Z,2023-11-13T00:00:09.3280000Z,2023-11-13T23:59:28.2950000Z,37085,37421,36355,36485,1616.6100703800005,11600
2023-11-14T00:00:00.0000000Z,2023-11-15T00:00:00.0000000Z,2023-11-14T00:00:30.4050000Z,2023-11-14T23:59:58.5330000Z,36474,36749,35002,35564,1814.93061257,13811
2023-11-15T00:00:00.0000000Z,2023-11-16T00:00:00.0000000Z,2023-11-15T00:01:24.0190000Z,2023-11-15T23:59:57.4640000Z,35558,37975,35378,37877,2574.64125155,18037
2023-11-16T00:00:00.0000000Z,2023-11-17T00:00:00.0000000Z,2023-11-16T00:00:03.3800000Z,2023-11-16T23:59:15.8990000Z,37886,37960,35539,36165,2082.62026942,15526
2023-11-17T00:00:00.0000000Z,2023-11-18T00:00:00.0000000Z,2023-11-17T00:00:08.4960000Z,2023-11-17T23:59:38.5440000Z,36167,36800,35891,36625,1911.80559522,14970
2023-11-18T00:00:00.0000000Z,2023-11-19T00:00:00.0000000Z,2023-11-18T00:00:21.5970000Z,2023-11-18T23:59:51.6600000Z,36626,36851,36211,36590,641.4873374899998,6799
2023-11-19T00:00:00.0000000Z,2023-11-20T00:00:00.0000000Z,2023-11-19T00:00:06.5940000Z,2023-11-19T23:59:54.1420000Z,36591,37520,36420,37426,1290.9268804699998,8512
2023-11-20T00:00:00.0000000Z,2023-11-21T00:00:00.0000000Z,2023-11-20T00:00:01.3460000Z,2023-11-20T23:59:56.4820000Z,37426,37769,36716,37480,2535.48227978,15641
2023-11-21T00:00:00.0000000Z,2023-11-22T00:00:00.0000000Z,2023-11-21T00:00:25.0330000Z,2023-11-21T23:59:57.4810000Z,37473,37664,35758,35758,2768.01359555,17963
2023-11-22T00:00:00.0000000Z,2023-11-23T00:00:00.0000000Z,2023-11-22T00:00:00.1930000Z,2023-11-22T23:59:52.4680000Z,35762,37865,35651,37424,2146.3514603800004,16453
2023-11-23T00:00:00.0000000Z,2023-11-24T00:00:00.0000000Z,2023-11-23T00:00:05.6040000Z,2023-11-23T23:59:47.4770000Z,37432,37649,36886,37301,1054.38267173,9489
2023-11-24T00:00:00.0000000Z,2023-11-25T00:00:00.0000000Z,2023-11-24T00:00:11.4980000Z,2023-11-24T23:59:59.4510000Z,37312,38437,37266,37746,1811.36472499,14936
2023-11-25T00:00:00.0000000Z,2023-11-26T00:00:00.0000000Z,2023-11-25T00:00:05.6510000Z,2023-11-25T23:59:48.8160000Z,37750,37908,37619,37809,439.44328998000015,5989
2023-11-26T00:00:00.0000000Z,2023-11-27T00:00:00.0000000Z,2023-11-26T00:00:23.9530000Z,2023-11-26T23:59:39.3150000Z,37811,37837,37173,37460,965.6448039699998,7703
2023-11-27T00:00:00.0000000Z,2023-11-28T00:00:00.0000000Z,2023-11-27T00:00:46.2050000Z,2023-11-27T23:59:20.2220000Z,37467,37574,36727,37240,1509.74054042,12100
2023-11-28T00:00:00.0000000Z,2023-11-29T00:00:00.0000000Z,2023-11-28T00:01:09.4830000Z,2023-11-28T23:59:46.5300000Z,37256,38420,36883,37839,3040.79208632,21624
2023-11-29T00:00:00.0000000Z,2023-11-30T00:00:00.0000000Z,2023-11-29T00:00:30.3470000Z,2023-11-29T23:59:59.8020000Z,37842,38457,37597,37863,1694.75943818,13165
2023-11-30T00:00:00.0000000Z,2023-12-01T00:00:00.0000000Z,2023-11-30T00:00:17.4850000Z,2023-11-30T23:59:57.1330000Z,37864,38173,37510,37719,1286.5971832700002,10697
2023-12-01T00:00:00.0000000Z,2023-12-02T00:00:00.0000000Z,2023-12-01T00:00:01.5780000Z,2023-12-01T23:59:59.1230000Z,37731,39000,37628,38707,1594.78722953,14241
2023-12-02T00:00:00.0000000Z,2023-12-03T00:00:00.0000000Z,2023-12-02T00:00:17.0010000Z,2023-12-02T23:59:55.5390000Z,38707,39725,38663,39474,998.60046732,9534
2023-12-03T00:00:00.0000000Z,2023-12-04T00:00:00.0000000Z,2023-12-03T00:00:05.8940000Z,2023-12-03T23:59:57.1250000Z,39474,40210,39304,39989,1055.6679973300002,9561
2023-12-04T00:00:00.0000000Z,2023-12-05T00:00:00.0000000Z,2023-12-04T00:00:03.0040000Z,2023-12-04T23:59:52.2350000Z,39988,42404,39988,41985,2557.87663035,21430
2023-12-05T00:00:00.0000000Z,2023-12-06T00:00:00.0000000Z,2023-12-05T00:00:04.8390000Z,2023-12-05T23:59:59.8540000Z,41979,44490,41415,44075,2381.71882149,18485
2023-12-06T00:00:00.0000000Z,2023-12-07T00:00:00.0000000Z,2023-12-06T00:00:04.0290000Z,2023-12-06T23:59:58.2520000Z,44087,44282,43419,43764,1590.8952426500002,18314
2023-12-08T00:00:00.0000000Z,2023-12-09T00:00:00.0000000Z,2023-12-08T00:00:10.0490000Z,2023-12-08T23:59:44.6950000Z,43296,44729,43078,44193,1745.4462340500002,15031
2023-12-09T00:00:00.0000000Z,2023-12-10T00:00:00.0000000Z,2023-12-09T00:00:05.3930000Z,2023-12-09T23:59:58.4440000Z,44210,44362,43605,43712,1065.9333667,11454
2023-12-10T00:00:00.0000000Z,2023-12-11T00:00:00.0000000Z,2023-12-10T00:00:03.5020000Z,2023-12-10T23:59:55.0990000Z,43710,44038,43582,43786,887.9678021100001,10168
2023-12-11T00:00:00.0000000Z,2023-12-12T00:00:00.0000000Z,2023-12-11T00:00:05.1050000Z,2023-12-11T23:59:40.3880000Z,43786,43801,40181,41242,4261.48533556,29345
2023-12-12T00:00:00.0000000Z,2023-12-13T00:00:00.0000000Z,2023-12-12T00:00:06.9210000Z,2023-12-12T23:59:14.3550000Z,41232,42071,40649,41458,1611.1817102699997,16457
2023-12-13T00:00:00.0000000Z,2023-12-14T00:00:00.0000000Z,2023-12-13T00:00:17.6330000Z,2023-12-13T23:59:50.4360000Z,41483,43440,40589,42888,2656.57750175,22417
2023-12-14T00:00:00.0000000Z,2023-12-15T00:00:00.0000000Z,2023-12-14T00:00:06.4930000Z,2023-12-14T23:59:49.2350000Z,42899,43409,41509,43031,2034.14293176,16726
2023-12-15T00:00:00.0000000Z,2023-12-16T00:00:00.0000000Z,2023-12-15T00:00:20.7930000Z,2023-12-15T23:59:53.4310000Z,43047,43082,41664,41925,1704.4900563,12648
2023-12-16T00:00:00.0000000Z,2023-12-17T00:00:00.0000000Z,2023-12-16T00:00:05.5220000Z,2023-12-16T23:59:45.2810000Z,41926,42676,41639,42246,685.58328764,8222
2023-12-17T00:00:00.0000000Z,2023-12-18T00:00:00.0000000Z,2023-12-17T00:00:31.8630000Z,2023-12-17T23:59:41.5650000Z,42228,42364,41266,41345,1200.16749914,11199
2023-12-18T00:00:00.0000000Z,2023-12-19T00:00:00.0000000Z,2023-12-18T00:00:04.1860000Z,2023-12-18T23:59:44.3720000Z,41337,42732,40513,42650,2334.05080051,18131
2023-12-19T00:00:00.0000000Z,2023-12-20T00:00:00.0000000Z,2023-12-19T00:00:06.2170000Z,2023-12-19T23:59:47.6270000Z,42664,43456,41794,42258,2266.1848409,17862
